,task,gt_path,obj_id
458,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_234.nii.gz,1
459,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_234.nii.gz,2
460,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_358.nii.gz,1
461,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_358.nii.gz,2
462,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_408.nii.gz,1
463,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_408.nii.gz,2
464,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_391.nii.gz,1
465,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_391.nii.gz,2
466,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_245.nii.gz,1
467,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_245.nii.gz,2
468,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_424.nii.gz,1
469,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_424.nii.gz,2
470,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_161.nii.gz,1
471,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_161.nii.gz,2
472,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_385.nii.gz,1
473,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_385.nii.gz,2
474,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_097.nii.gz,1
475,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_097.nii.gz,2
476,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_059.nii.gz,1
477,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_059.nii.gz,2
478,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_431.nii.gz,1
479,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_431.nii.gz,2
480,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_010.nii.gz,1
481,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_010.nii.gz,2
482,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_341.nii.gz,1
483,Task08_HepaticVessel,/data/datasets/MSD/Task08_HepaticVessel/labelsTr/hepaticvessel_341.nii.gz,2
