group,task,n_rows,fold,n_folds,seed
MSD/Task03_Liver/labelsTr/liver_97.nii.gz,Task03_Liver,2,1,5,0
MSD/Task03_Liver/labelsTr/liver_98.nii.gz,Task03_Liver,2,3,5,0
MSD/Task03_Liver/labelsTr/liver_99.nii.gz,Task03_Liver,2,0,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_001.nii.gz,Task04_Hippocampus,2,0,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_003.nii.gz,Task04_Hippocampus,2,4,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_004.nii.gz,Task04_Hippocampus,2,4,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_006.nii.gz,Task04_Hippocampus,2,4,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_007.nii.gz,Task04_Hippocampus,2,3,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_008.nii.gz,Task04_Hippocampus,2,3,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_011.nii.gz,Task04_Hippocampus,2,1,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_014.nii.gz,Task04_Hippocampus,2,3,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_015.nii.gz,Task04_Hippocampus,2,4,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_017.nii.gz,Task04_Hippocampus,2,1,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_019.nii.gz,Task04_Hippocampus,2,0,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_020.nii.gz,Task04_Hippocampus,2,3,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_023.nii.gz,Task04_Hippocampus,2,3,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_024.nii.gz,Task04_Hippocampus,2,4,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_025.nii.gz,Task04_Hippocampus,2,3,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_026.nii.gz,Task04_Hippocampus,2,3,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_033.nii.gz,Task04_Hippocampus,2,3,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_034.nii.gz,Task04_Hippocampus,2,4,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_035.nii.gz,Task04_Hippocampus,2,1,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_036.nii.gz,Task04_Hippocampus,2,1,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_037.nii.gz,Task04_Hippocampus,2,4,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_039.nii.gz,Task04_Hippocampus,2,3,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_040.nii.gz,Task04_Hippocampus,2,1,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_041.nii.gz,Task04_Hippocampus,2,2,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_042.nii.gz,Task04_Hippocampus,2,3,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_044.nii.gz,Task04_Hippocampus,2,2,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_045.nii.gz,Task04_Hippocampus,2,2,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_046.nii.gz,Task04_Hippocampus,2,2,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_049.nii.gz,Task04_Hippocampus,2,2,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_050.nii.gz,Task04_Hippocampus,2,0,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_051.nii.gz,Task04_Hippocampus,2,3,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_052.nii.gz,Task04_Hippocampus,2,3,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_053.nii.gz,Task04_Hippocampus,2,4,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_056.nii.gz,Task04_Hippocampus,2,2,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_057.nii.gz,Task04_Hippocampus,2,1,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_058.nii.gz,Task04_Hippocampus,2,1,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_064.nii.gz,Task04_Hippocampus,2,1,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_065.nii.gz,Task04_Hippocampus,2,4,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_067.nii.gz,Task04_Hippocampus,2,1,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_068.nii.gz,Task04_Hippocampus,2,3,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_070.nii.gz,Task04_Hippocampus,2,4,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_075.nii.gz,Task04_Hippocampus,2,2,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_087.nii.gz,Task04_Hippocampus,2,4,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_088.nii.gz,Task04_Hippocampus,2,1,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_089.nii.gz,Task04_Hippocampus,2,2,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_090.nii.gz,Task04_Hippocampus,2,2,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_092.nii.gz,Task04_Hippocampus,2,0,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_093.nii.gz,Task04_Hippocampus,2,0,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_094.nii.gz,Task04_Hippocampus,2,3,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_095.nii.gz,Task04_Hippocampus,2,0,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_097.nii.gz,Task04_Hippocampus,2,4,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_098.nii.gz,Task04_Hippocampus,2,4,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_099.nii.gz,Task04_Hippocampus,2,2,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_101.nii.gz,Task04_Hippocampus,2,4,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_102.nii.gz,Task04_Hippocampus,2,1,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_104.nii.gz,Task04_Hippocampus,2,3,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_106.nii.gz,Task04_Hippocampus,2,0,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_107.nii.gz,Task04_Hippocampus,2,0,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_108.nii.gz,Task04_Hippocampus,2,0,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_109.nii.gz,Task04_Hippocampus,2,2,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_114.nii.gz,Task04_Hippocampus,2,4,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_123.nii.gz,Task04_Hippocampus,2,3,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_124.nii.gz,Task04_Hippocampus,2,3,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_130.nii.gz,Task04_Hippocampus,2,2,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_132.nii.gz,Task04_Hippocampus,2,3,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_133.nii.gz,Task04_Hippocampus,2,0,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_136.nii.gz,Task04_Hippocampus,2,3,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_141.nii.gz,Task04_Hippocampus,2,0,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_143.nii.gz,Task04_Hippocampus,2,2,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_144.nii.gz,Task04_Hippocampus,2,3,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_146.nii.gz,Task04_Hippocampus,2,2,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_148.nii.gz,Task04_Hippocampus,2,3,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_149.nii.gz,Task04_Hippocampus,2,3,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_150.nii.gz,Task04_Hippocampus,2,4,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_154.nii.gz,Task04_Hippocampus,2,1,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_155.nii.gz,Task04_Hippocampus,2,1,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_157.nii.gz,Task04_Hippocampus,2,0,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_158.nii.gz,Task04_Hippocampus,2,3,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_160.nii.gz,Task04_Hippocampus,2,4,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_161.nii.gz,Task04_Hippocampus,2,4,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_162.nii.gz,Task04_Hippocampus,2,0,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_163.nii.gz,Task04_Hippocampus,2,1,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_164.nii.gz,Task04_Hippocampus,2,2,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_165.nii.gz,Task04_Hippocampus,2,3,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_166.nii.gz,Task04_Hippocampus,2,0,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_169.nii.gz,Task04_Hippocampus,2,4,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_170.nii.gz,Task04_Hippocampus,2,2,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_171.nii.gz,Task04_Hippocampus,2,0,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_172.nii.gz,Task04_Hippocampus,2,4,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_173.nii.gz,Task04_Hippocampus,2,3,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_174.nii.gz,Task04_Hippocampus,2,0,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_175.nii.gz,Task04_Hippocampus,2,4,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_176.nii.gz,Task04_Hippocampus,2,3,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_177.nii.gz,Task04_Hippocampus,2,1,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_178.nii.gz,Task04_Hippocampus,2,1,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_180.nii.gz,Task04_Hippocampus,2,2,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_181.nii.gz,Task04_Hippocampus,2,2,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_184.nii.gz,Task04_Hippocampus,2,3,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_185.nii.gz,Task04_Hippocampus,2,0,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_188.nii.gz,Task04_Hippocampus,2,1,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_189.nii.gz,Task04_Hippocampus,2,0,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_190.nii.gz,Task04_Hippocampus,2,1,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_194.nii.gz,Task04_Hippocampus,2,1,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_195.nii.gz,Task04_Hippocampus,2,1,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_199.nii.gz,Task04_Hippocampus,2,2,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_203.nii.gz,Task04_Hippocampus,2,0,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_205.nii.gz,Task04_Hippocampus,2,2,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_210.nii.gz,Task04_Hippocampus,2,1,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_212.nii.gz,Task04_Hippocampus,2,1,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_215.nii.gz,Task04_Hippocampus,2,1,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_216.nii.gz,Task04_Hippocampus,2,4,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_219.nii.gz,Task04_Hippocampus,2,0,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_220.nii.gz,Task04_Hippocampus,2,1,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_222.nii.gz,Task04_Hippocampus,2,2,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_223.nii.gz,Task04_Hippocampus,2,4,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_224.nii.gz,Task04_Hippocampus,2,3,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_225.nii.gz,Task04_Hippocampus,2,0,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_226.nii.gz,Task04_Hippocampus,2,1,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_227.nii.gz,Task04_Hippocampus,2,4,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_228.nii.gz,Task04_Hippocampus,2,2,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_229.nii.gz,Task04_Hippocampus,2,4,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_230.nii.gz,Task04_Hippocampus,2,0,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_231.nii.gz,Task04_Hippocampus,2,1,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_232.nii.gz,Task04_Hippocampus,2,1,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_234.nii.gz,Task04_Hippocampus,2,3,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_235.nii.gz,Task04_Hippocampus,2,4,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_238.nii.gz,Task04_Hippocampus,2,0,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_242.nii.gz,Task04_Hippocampus,2,0,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_243.nii.gz,Task04_Hippocampus,2,3,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_244.nii.gz,Task04_Hippocampus,2,0,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_248.nii.gz,Task04_Hippocampus,2,2,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_250.nii.gz,Task04_Hippocampus,2,2,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_251.nii.gz,Task04_Hippocampus,2,1,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_252.nii.gz,Task04_Hippocampus,2,4,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_253.nii.gz,Task04_Hippocampus,2,1,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_259.nii.gz,Task04_Hippocampus,2,3,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_260.nii.gz,Task04_Hippocampus,2,2,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_261.nii.gz,Task04_Hippocampus,2,4,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_263.nii.gz,Task04_Hippocampus,2,2,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_264.nii.gz,Task04_Hippocampus,2,2,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_265.nii.gz,Task04_Hippocampus,2,2,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_268.nii.gz,Task04_Hippocampus,2,0,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_269.nii.gz,Task04_Hippocampus,2,3,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_274.nii.gz,Task04_Hippocampus,2,2,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_276.nii.gz,Task04_Hippocampus,2,4,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_277.nii.gz,Task04_Hippocampus,2,2,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_279.nii.gz,Task04_Hippocampus,2,4,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_280.nii.gz,Task04_Hippocampus,2,1,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_282.nii.gz,Task04_Hippocampus,2,2,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_286.nii.gz,Task04_Hippocampus,2,2,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_287.nii.gz,Task04_Hippocampus,2,2,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_288.nii.gz,Task04_Hippocampus,2,0,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_290.nii.gz,Task04_Hippocampus,2,1,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_295.nii.gz,Task04_Hippocampus,2,0,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_296.nii.gz,Task04_Hippocampus,2,1,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_297.nii.gz,Task04_Hippocampus,2,4,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_299.nii.gz,Task04_Hippocampus,2,3,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_300.nii.gz,Task04_Hippocampus,2,4,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_301.nii.gz,Task04_Hippocampus,2,0,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_302.nii.gz,Task04_Hippocampus,2,3,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_304.nii.gz,Task04_Hippocampus,2,1,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_305.nii.gz,Task04_Hippocampus,2,3,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_308.nii.gz,Task04_Hippocampus,2,0,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_309.nii.gz,Task04_Hippocampus,2,3,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_310.nii.gz,Task04_Hippocampus,2,2,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_314.nii.gz,Task04_Hippocampus,2,2,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_317.nii.gz,Task04_Hippocampus,2,1,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_318.nii.gz,Task04_Hippocampus,2,3,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_320.nii.gz,Task04_Hippocampus,2,0,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_321.nii.gz,Task04_Hippocampus,2,4,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_322.nii.gz,Task04_Hippocampus,2,4,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_325.nii.gz,Task04_Hippocampus,2,4,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_327.nii.gz,Task04_Hippocampus,2,2,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_328.nii.gz,Task04_Hippocampus,2,0,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_330.nii.gz,Task04_Hippocampus,2,0,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_331.nii.gz,Task04_Hippocampus,2,2,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_332.nii.gz,Task04_Hippocampus,2,2,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_333.nii.gz,Task04_Hippocampus,2,4,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_334.nii.gz,Task04_Hippocampus,2,0,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_337.nii.gz,Task04_Hippocampus,2,1,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_338.nii.gz,Task04_Hippocampus,2,1,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_343.nii.gz,Task04_Hippocampus,2,4,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_345.nii.gz,Task04_Hippocampus,2,1,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_349.nii.gz,Task04_Hippocampus,2,2,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_350.nii.gz,Task04_Hippocampus,2,3,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_352.nii.gz,Task04_Hippocampus,2,0,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_353.nii.gz,Task04_Hippocampus,2,0,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_355.nii.gz,Task04_Hippocampus,2,4,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_356.nii.gz,Task04_Hippocampus,2,3,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_358.nii.gz,Task04_Hippocampus,2,0,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_359.nii.gz,Task04_Hippocampus,2,0,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_360.nii.gz,Task04_Hippocampus,2,4,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_361.nii.gz,Task04_Hippocampus,2,0,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_367.nii.gz,Task04_Hippocampus,2,4,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_368.nii.gz,Task04_Hippocampus,2,3,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_370.nii.gz,Task04_Hippocampus,2,1,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_372.nii.gz,Task04_Hippocampus,2,3,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_373.nii.gz,Task04_Hippocampus,2,4,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_374.nii.gz,Task04_Hippocampus,2,0,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_376.nii.gz,Task04_Hippocampus,2,0,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_378.nii.gz,Task04_Hippocampus,2,1,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_381.nii.gz,Task04_Hippocampus,2,2,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_385.nii.gz,Task04_Hippocampus,2,0,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_386.nii.gz,Task04_Hippocampus,2,1,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_389.nii.gz,Task04_Hippocampus,2,2,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_390.nii.gz,Task04_Hippocampus,2,3,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_393.nii.gz,Task04_Hippocampus,2,1,5,0
MSD/Task04_Hippocampus/labelsTr/hippocampus_394.nii.gz,Task04_Hippocampus,2,4,5,0
MSD/Task05_Prostate/labelsTr/prostate_00.nii.gz,Task05_Prostate,2,2,5,0
MSD/Task05_Prostate/labelsTr/prostate_02.nii.gz,Task05_Prostate,2,1,5,0
MSD/Task05_Prostate/labelsTr/prostate_04.nii.gz,Task05_Prostate,2,1,5,0
MSD/Task05_Prostate/labelsTr/prostate_06.nii.gz,Task05_Prostate,2,0,5,0
MSD/Task05_Prostate/labelsTr/prostate_10.nii.gz,Task05_Prostate,2,4,5,0
MSD/Task05_Prostate/labelsTr/prostate_13.nii.gz,Task05_Prostate,2,3,5,0
MSD/Task05_Prostate/labelsTr/prostate_16.nii.gz,Task05_Prostate,2,4,5,0
MSD/Task05_Prostate/labelsTr/prostate_17.nii.gz,Task05_Prostate,2,3,5,0
MSD/Task05_Prostate/labelsTr/prostate_20.nii.gz,Task05_Prostate,2,0,5,0
MSD/Task05_Prostate/labelsTr/prostate_21.nii.gz,Task05_Prostate,2,3,5,0
MSD/Task05_Prostate/labelsTr/prostate_24.nii.gz,Task05_Prostate,2,3,5,0
MSD/Task05_Prostate/labelsTr/prostate_25.nii.gz,Task05_Prostate,2,4,5,0
MSD/Task05_Prostate/labelsTr/prostate_28.nii.gz,Task05_Prostate,2,4,5,0
MSD/Task05_Prostate/labelsTr/prostate_29.nii.gz,Task05_Prostate,2,4,5,0
MSD/Task05_Prostate/labelsTr/prostate_31.nii.gz,Task05_Prostate,2,1,5,0
MSD/Task05_Prostate/labelsTr/prostate_34.nii.gz,Task05_Prostate,2,2,5,0
MSD/Task05_Prostate/labelsTr/prostate_35.nii.gz,Task05_Prostate,2,2,5,0
MSD/Task05_Prostate/labelsTr/prostate_38.nii.gz,Task05_Prostate,2,3,5,0
MSD/Task05_Prostate/labelsTr/prostate_39.nii.gz,Task05_Prostate,2,2,5,0
MSD/Task05_Prostate/labelsTr/prostate_41.nii.gz,Task05_Prostate,2,2,5,0
MSD/Task05_Prostate/labelsTr/prostate_42.nii.gz,Task05_Prostate,2,0,5,0
MSD/Task05_Prostate/labelsTr/prostate_43.nii.gz,Task05_Prostate,2,0,5,0
MSD/Task05_Prostate/labelsTr/prostate_44.nii.gz,Task05_Prostate,2,1,5,0
MSD/Task05_Prostate/labelsTr/prostate_46.nii.gz,Task05_Prostate,2,0,5,0
MSD/Task05_Prostate/labelsTr/prostate_47.nii.gz,Task05_Prostate,2,1,5,0
MSD/Task06_Lung/labelsTr/lung_001.nii.gz,Task06_Lung,1,3,5,0
MSD/Task06_Lung/labelsTr/lung_004.nii.gz,Task06_Lung,1,1,5,0
MSD/Task06_Lung/labelsTr/lung_005.nii.gz,Task06_Lung,1,0,5,0
MSD/Task06_Lung/labelsTr/lung_006.nii.gz,Task06_Lung,1,1,5,0
MSD/Task06_Lung/labelsTr/lung_009.nii.gz,Task06_Lung,1,1,5,0
MSD/Task06_Lung/labelsTr/lung_010.nii.gz,Task06_Lung,1,0,5,0
MSD/Task06_Lung/labelsTr/lung_014.nii.gz,Task06_Lung,1,1,5,0
MSD/Task06_Lung/labelsTr/lung_015.nii.gz,Task06_Lung,1,4,5,0
MSD/Task06_Lung/labelsTr/lung_016.nii.gz,Task06_Lung,1,1,5,0
MSD/Task06_Lung/labelsTr/lung_018.nii.gz,Task06_Lung,1,1,5,0
MSD/Task06_Lung/labelsTr/lung_023.nii.gz,Task06_Lung,1,1,5,0
MSD/Task06_Lung/labelsTr/lung_025.nii.gz,Task06_Lung,1,1,5,0
MSD/Task06_Lung/labelsTr/lung_026.nii.gz,Task06_Lung,1,0,5,0
MSD/Task06_Lung/labelsTr/lung_027.nii.gz,Task06_Lung,1,2,5,0
MSD/Task06_Lung/labelsTr/lung_028.nii.gz,Task06_Lung,1,2,5,0
MSD/Task06_Lung/labelsTr/lung_029.nii.gz,Task06_Lung,1,4,5,0
MSD/Task06_Lung/labelsTr/lung_031.nii.gz,Task06_Lung,1,4,5,0
MSD/Task06_Lung/labelsTr/lung_033.nii.gz,Task06_Lung,1,4,5,0
MSD/Task06_Lung/labelsTr/lung_036.nii.gz,Task06_Lung,1,2,5,0
MSD/Task06_Lung/labelsTr/lung_037.nii.gz,Task06_Lung,1,3,5,0
MSD/Task06_Lung/labelsTr/lung_038.nii.gz,Task06_Lung,1,4,5,0
MSD/Task06_Lung/labelsTr/lung_041.nii.gz,Task06_Lung,1,3,5,0
MSD/Task06_Lung/labelsTr/lung_042.nii.gz,Task06_Lung,1,1,5,0
MSD/Task06_Lung/labelsTr/lung_043.nii.gz,Task06_Lung,1,3,5,0
MSD/Task06_Lung/labelsTr/lung_045.nii.gz,Task06_Lung,1,3,5,0
MSD/Task06_Lung/labelsTr/lung_046.nii.gz,Task06_Lung,1,0,5,0
MSD/Task06_Lung/labelsTr/lung_048.nii.gz,Task06_Lung,1,2,5,0
MSD/Task06_Lung/labelsTr/lung_049.nii.gz,Task06_Lung,1,2,5,0
MSD/Task06_Lung/labelsTr/lung_051.nii.gz,Task06_Lung,1,2,5,0
MSD/Task06_Lung/labelsTr/lung_053.nii.gz,Task06_Lung,1,0,5,0
MSD/Task06_Lung/labelsTr/lung_054.nii.gz,Task06_Lung,1,3,5,0
